3,-48
4,-76
5,-65
6,-66
7,-66
12,-54
13,-72
14,-73
15,-70
16,-70
22,-72
30,-73
40,-72
43,-73
50,-75
52,-67
66,-78
77,-76
79,-87
88,-72
89,-66
125,-48
126,-57
127,-64
135,-62
136,-65
137,-76
138,-75
139,-80
145,-60
146,-78
160,-81
162,-85
167,-74
169,-86
170,-84
177,-83
179,-78
180,-79
186,-75
187,-83
188,-82
189,-81
195,-76
197,-84
198,-84
203,-77
204,-85
206,-84
211,-79
212,-68
213,-87
219,-64
228,-66
237,-70
