2,-54
3,-44
4,-43
5,-42
6,-40
13,-75
15,-86
17,-74
23,-81
24,-69
25,-71
32,-76
33,-71
34,-71
35,-77
36,-73
41,-72
42,-71
44,-70
45,-71
53,-82
55,-81
56,-67
63,-86
64,-84
68,-74
69,-78
71,-69
72,-73
77,-74
79,-74
83,-80
85,-77
86,-76
87,-75
95,-77
98,-78
99,-73
100,-80
102,-79
103,-76
106,-78
107,-80
108,-76
109,-78
114,-72
115,-78
116,-80
117,-77
118,-76
125,-78
126,-78
127,-77
128,-76
132,-76
135,-75
137,-75
