5,-57
6,-56
7,-68
11,-51
12,-75
13,-79
14,-72
18,-85
19,-84
20,-83
23,-79
24,-78
25,-77
26,-78
30,-78
32,-84
33,-79
36,-81
37,-80
38,-84
39,-83
42,-85
43,-80
44,-80
45,-75
49,-76
50,-76
51,-77
56,-75
57,-79
58,-79
63,-71
66,-85
69,-75
70,-67
77,-72
84,-73
90,-63
96,-72
98,-84
99,-85
105,-66
111,-83
117,-73
